pick_id,arrival_time,probability,phasehint,network,station,location,instrument_type,author,creation_time,event_start_time,event_end_time,detection_probability,snr,station_lat,station_lon,station_elv,file_name,mseed_start_time,mseed_end_time,sampling_rate,sample,segment,segment_type
20191224.213024.50-P-CM.CHI.0.HH,2019-12-24 21:30:24.508393,0.30297568,P,CM,CHI,0,HH,PhaseNet,2023-01-18 15:19:51.756881,,,,,4.6295,-73.7371,3140.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.CHI.00.HHN__20191224T205959Z__20191224T225959Z.mseed_180000,2019-12-24 20:59:59.998393,2019-12-24 22:59:59.998393,100.0,2451,180000,single
20191224.213025.82-P-CM.CHI.0.HH,2019-12-24 21:30:25.828393,0.42138502,P,CM,CHI,0,HH,PhaseNet,2023-01-18 15:19:07.759184,,,,,4.6295,-73.7371,3140.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.CHI.00.HHE__20191224T205959Z__20191224T225959Z.mseed_180000,2019-12-24 20:59:59.998393,2019-12-24 22:59:59.998393,100.0,2583,180000,single
20191224.213026.50-P-CM.GARC.0.HH,2019-12-24 21:30:26.508393,0.30750337,P,CM,GARC,0,HH,PhaseNet,2023-01-18 15:18:31.460785,,,,,2.186667,-75.493167,1999.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.GARC.00.HHE__20191224T205959Z__20191224T225959Z.mseed_180000,2019-12-24 20:59:59.998393,2019-12-24 22:59:59.998393,100.0,2651,180000,single
20191224.213030.91-S-CM.ORTC.0.HH,2019-12-24 21:30:30.918393,0.6456744,S,CM,ORTC,0,HH,PhaseNet,2023-01-18 15:19:52.508127,,,,,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.ORTC.00.HHZ__20191224T205959Z__20191224T225959Z.mseed_183000,2019-12-24 20:59:59.998393,2019-12-24 22:59:59.998393,100.0,92,183000,single
20191224.213032.30-S-CM.ORTC.0.HH,2019-12-24 21:30:32.308393,0.5100209,S,CM,ORTC,0,HH,PhaseNet,2023-01-18 15:17:51.791495,,,,,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.ORTC.00.HHN__20191224T205959Z__20191224T225959Z.mseed_183000,2019-12-24 20:59:59.998393,2019-12-24 22:59:59.998393,100.0,231,183000,single
20191224.213032.62-S-CM.ORTC.0.HH,2019-12-24 21:30:32.628393,0.67767304,S,CM,ORTC,0,HH,PhaseNet,2023-01-18 15:18:36.298473,,,,,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.ORTC.00.HHE__20191224T205959Z__20191224T225959Z.mseed_183000,2019-12-24 20:59:59.998393,2019-12-24 22:59:59.998393,100.0,263,183000,single
20191224.213050.44-P-CM.YOT.0.HH,2019-12-24 21:30:50.448393,0.38729906,P,CM,YOT,0,HH,PhaseNet,2023-01-18 15:19:25.487726,,,,,3.9835,-76.345,1040.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.YOT.00.HHN__20191224T210000Z__20191224T230000Z.mseed_906000,2019-12-24 21:00:00.018393,2019-12-24 23:00:00.018393,100.0,543,906000,overlap
20191224.213053.66-P-CM.FLO2.0.HH,2019-12-24 21:30:53.668393,0.31922138,P,CM,FLO2,0,HH,PhaseNet,2023-01-18 15:19:22.126847,,,,,1.582667,-75.652667,365.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.FLO2.00.HHN__20191224T210000Z__20191224T230000Z.mseed_183000,2019-12-24 21:00:00.018393,2019-12-24 23:00:00.018393,100.0,2365,183000,single
20191224.213055.90-P-CM.URMC.0.HH,2019-12-24 21:30:55.908394,0.8949464,P,CM,URMC,0,HH,PhaseNet,2023-01-18 15:18:59.551087,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHZ__20191224T205959Z__20191224T225959Z.mseed_906000,2019-12-24 20:59:59.998394,2019-12-24 22:59:59.998394,100.0,1091,906000,overlap
20191224.213056.00-P-CM.URMC.0.HH,2019-12-24 21:30:56.008393,0.7381266,P,CM,URMC,0,HH,PhaseNet,2023-01-18 15:18:08.000610,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHE__20191224T205959Z__20191224T225959Z.mseed_906000,2019-12-24 20:59:59.998393,2019-12-24 22:59:59.998393,100.0,1101,906000,overlap
20191224.213056.11-P-CM.URMC.0.HH,2019-12-24 21:30:56.118393,0.7451594,P,CM,URMC,0,HH,PhaseNet,2023-01-18 15:19:43.863187,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHN__20191224T205959Z__20191224T225959Z.mseed_906000,2019-12-24 20:59:59.998393,2019-12-24 22:59:59.998393,100.0,1112,906000,overlap
20191224.213059.88-S-CM.URMC.0.HH,2019-12-24 21:30:59.888393,0.5654799,S,CM,URMC,0,HH,PhaseNet,2023-01-18 15:19:44.024231,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHN__20191224T205959Z__20191224T225959Z.mseed_906000,2019-12-24 20:59:59.998393,2019-12-24 22:59:59.998393,100.0,1489,906000,overlap
20191224.213100.07-S-CM.URMC.0.HH,2019-12-24 21:31:00.078393,0.77233344,S,CM,URMC,0,HH,PhaseNet,2023-01-18 15:18:08.555207,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHE__20191224T205959Z__20191224T225959Z.mseed_906000,2019-12-24 20:59:59.998393,2019-12-24 22:59:59.998393,100.0,1508,906000,overlap
20191224.213100.16-S-CM.URMC.0.HH,2019-12-24 21:31:00.168394,0.8068478,S,CM,URMC,0,HH,PhaseNet,2023-01-18 15:18:59.911526,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHZ__20191224T205959Z__20191224T225959Z.mseed_906000,2019-12-24 20:59:59.998394,2019-12-24 22:59:59.998394,100.0,1517,906000,overlap
20191224.213101.43-S-CM.GARC.0.HH,2019-12-24 21:31:01.438393,0.830826,S,CM,GARC,0,HH,PhaseNet,2023-01-18 15:18:54.209682,,,,,2.186667,-75.493167,1999.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.GARC.00.HHN__20191224T205959Z__20191224T225959Z.mseed_186000,2019-12-24 20:59:59.998393,2019-12-24 22:59:59.998393,100.0,144,186000,single
20191224.213103.78-S-CM.FLO2.0.HH,2019-12-24 21:31:03.788393,0.5185,S,CM,FLO2,0,HH,PhaseNet,2023-01-18 15:19:21.425068,,,,,1.582667,-75.652667,365.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.FLO2.00.HHE__20191224T210000Z__20191224T230000Z.mseed_186000,2019-12-24 21:00:00.018393,2019-12-24 23:00:00.018393,100.0,377,186000,single
20191224.213103.97-P-CM.PRA.0.HH,2019-12-24 21:31:03.978393,0.75825435,P,CM,PRA,0,HH,PhaseNet,2023-01-18 15:19:50.619060,,,,,3.713833,-74.886167,457.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.PRA.00.HHZ__20191224T210000Z__20191224T230000Z.mseed_186000,2019-12-24 21:00:00.018393,2019-12-24 23:00:00.018393,100.0,396,186000,single
20191224.213113.97-S-CM.PRA.0.HH,2019-12-24 21:31:13.978393,0.6939105,S,CM,PRA,0,HH,PhaseNet,2023-01-18 15:19:07.616206,,,,,3.713833,-74.886167,457.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.PRA.00.HHN__20191224T210000Z__20191224T230000Z.mseed_186000,2019-12-24 21:00:00.018393,2019-12-24 23:00:00.018393,100.0,1396,186000,single
20191224.213114.02-S-CM.PRA.0.HH,2019-12-24 21:31:14.028393,0.6166766,S,CM,PRA,0,HH,PhaseNet,2023-01-18 15:19:50.758364,,,,,3.713833,-74.886167,457.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.PRA.00.HHZ__20191224T210000Z__20191224T230000Z.mseed_186000,2019-12-24 21:00:00.018393,2019-12-24 23:00:00.018393,100.0,1401,186000,single
20191224.213117.69-S-CM.GARC.0.HH,2019-12-24 21:31:17.698393,0.7353887,S,CM,GARC,0,HH,PhaseNet,2023-01-18 15:19:02.053575,,,,,2.186667,-75.493167,1999.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.GARC.00.HHN__20191224T205959Z__20191224T225959Z.mseed_909000,2019-12-24 20:59:59.998393,2019-12-24 22:59:59.998393,100.0,270,909000,overlap
20191224.213133.37-P-CM.URMC.0.HH,2019-12-24 21:31:33.378394,0.9665483,P,CM,URMC,0,HH,PhaseNet,2023-01-18 15:18:52.055580,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHZ__20191224T205959Z__20191224T225959Z.mseed_189000,2019-12-24 20:59:59.998394,2019-12-24 22:59:59.998394,100.0,338,189000,single
20191224.213133.45-P-CM.URMC.0.HH,2019-12-24 21:31:33.458393,0.97407156,P,CM,URMC,0,HH,PhaseNet,2023-01-18 15:17:51.289869,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHE__20191224T205959Z__20191224T225959Z.mseed_189000,2019-12-24 20:59:59.998393,2019-12-24 22:59:59.998393,100.0,346,189000,single
20191224.213133.50-P-CM.URMC.0.HH,2019-12-24 21:31:33.508393,0.9696788,P,CM,URMC,0,HH,PhaseNet,2023-01-18 15:19:33.956987,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHN__20191224T205959Z__20191224T225959Z.mseed_189000,2019-12-24 20:59:59.998393,2019-12-24 22:59:59.998393,100.0,351,189000,single
20191224.213136.81-S-CM.URMC.0.HH,2019-12-24 21:31:36.818394,0.6691169,S,CM,URMC,0,HH,PhaseNet,2023-01-18 15:18:52.536037,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHZ__20191224T205959Z__20191224T225959Z.mseed_189000,2019-12-24 20:59:59.998394,2019-12-24 22:59:59.998394,100.0,682,189000,single
20191224.213136.94-S-CM.URMC.0.HH,2019-12-24 21:31:36.948393,0.67488855,S,CM,URMC,0,HH,PhaseNet,2023-01-18 15:17:51.507879,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHE__20191224T205959Z__20191224T225959Z.mseed_189000,2019-12-24 20:59:59.998393,2019-12-24 22:59:59.998393,100.0,695,189000,single
20191224.213137.05-S-CM.URMC.0.HH,2019-12-24 21:31:37.058393,0.64855754,S,CM,URMC,0,HH,PhaseNet,2023-01-18 15:19:34.281919,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHN__20191224T205959Z__20191224T225959Z.mseed_189000,2019-12-24 20:59:59.998393,2019-12-24 22:59:59.998393,100.0,706,189000,single
20191224.213141.93-P-CM.PRA.0.HH,2019-12-24 21:31:41.938393,0.9649097,P,CM,PRA,0,HH,PhaseNet,2023-01-18 15:19:50.797054,,,,,3.713833,-74.886167,457.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.PRA.00.HHZ__20191224T210000Z__20191224T230000Z.mseed_189000,2019-12-24 21:00:00.018393,2019-12-24 23:00:00.018393,100.0,1192,189000,single
20191224.213141.93-P-CM.PRA.0.HH,2019-12-24 21:31:41.938393,0.9747516,P,CM,PRA,0,HH,PhaseNet,2023-01-18 15:17:51.413284,,,,,3.713833,-74.886167,457.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.PRA.00.HHE__20191224T210000Z__20191224T230000Z.mseed_189000,2019-12-24 21:00:00.018393,2019-12-24 23:00:00.018393,100.0,1192,189000,single
20191224.213141.96-P-CM.PRA.0.HH,2019-12-24 21:31:41.968393,0.95381606,P,CM,PRA,0,HH,PhaseNet,2023-01-18 15:19:07.836184,,,,,3.713833,-74.886167,457.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.PRA.00.HHN__20191224T210000Z__20191224T230000Z.mseed_189000,2019-12-24 21:00:00.018393,2019-12-24 23:00:00.018393,100.0,1195,189000,single
20191224.213149.14-P-CM.ORTC.0.HH,2019-12-24 21:31:49.148393,0.81850356,P,CM,ORTC,0,HH,PhaseNet,2023-01-18 15:20:00.070032,,,,,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.ORTC.00.HHZ__20191224T205959Z__20191224T225959Z.mseed_912000,2019-12-24 20:59:59.998393,2019-12-24 22:59:59.998393,100.0,415,912000,overlap
20191224.213151.81-S-CM.PRA.0.HH,2019-12-24 21:31:51.818393,0.66782355,S,CM,PRA,0,HH,PhaseNet,2023-01-18 15:19:08.096666,,,,,3.713833,-74.886167,457.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.PRA.00.HHN__20191224T210000Z__20191224T230000Z.mseed_189000,2019-12-24 21:00:00.018393,2019-12-24 23:00:00.018393,100.0,2180,189000,single
20191224.213151.97-S-CM.PRA.0.HH,2019-12-24 21:31:51.978393,0.8575166,S,CM,PRA,0,HH,PhaseNet,2023-01-18 15:19:51.020291,,,,,3.713833,-74.886167,457.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.PRA.00.HHZ__20191224T210000Z__20191224T230000Z.mseed_189000,2019-12-24 21:00:00.018393,2019-12-24 23:00:00.018393,100.0,2196,189000,single
20191224.213151.99-S-CM.PRA.0.HH,2019-12-24 21:31:51.998393,0.5605129,S,CM,PRA,0,HH,PhaseNet,2023-01-18 15:17:51.891170,,,,,3.713833,-74.886167,457.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.PRA.00.HHE__20191224T210000Z__20191224T230000Z.mseed_189000,2019-12-24 21:00:00.018393,2019-12-24 23:00:00.018393,100.0,2198,189000,single
20191224.213152.52-P-CM.CHI.0.HH,2019-12-24 21:31:52.528393,0.48928612,P,CM,CHI,0,HH,PhaseNet,2023-01-18 15:19:08.000567,,,,,4.6295,-73.7371,3140.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.CHI.00.HHE__20191224T205959Z__20191224T225959Z.mseed_189000,2019-12-24 20:59:59.998393,2019-12-24 22:59:59.998393,100.0,2253,189000,single
20191224.213200.14-S-CM.GARC.0.HH,2019-12-24 21:32:00.148393,0.36603028,S,CM,GARC,0,HH,PhaseNet,2023-01-18 15:18:08.291791,,,,,2.186667,-75.493167,1999.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.GARC.00.HHZ__20191224T205959Z__20191224T225959Z.mseed_912000,2019-12-24 20:59:59.998393,2019-12-24 22:59:59.998393,100.0,1515,912000,overlap
20191224.213200.50-S-CM.PRA.0.HH,2019-12-24 21:32:00.508393,0.34085327,S,CM,PRA,0,HH,PhaseNet,2023-01-18 15:19:57.880514,,,,,3.713833,-74.886167,457.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.PRA.00.HHZ__20191224T210000Z__20191224T230000Z.mseed_912000,2019-12-24 21:00:00.018393,2019-12-24 23:00:00.018393,100.0,1549,912000,overlap
20191224.213204.80-P-CM.ORTC.0.HH,2019-12-24 21:32:04.808393,0.4144859,P,CM,ORTC,0,HH,PhaseNet,2023-01-18 15:17:52.001211,,,,,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.ORTC.00.HHN__20191224T205959Z__20191224T225959Z.mseed_192000,2019-12-24 20:59:59.998393,2019-12-24 22:59:59.998393,100.0,481,192000,single
20191224.213208.64-S-CM.ORTC.0.HH,2019-12-24 21:32:08.648393,0.74966943,S,CM,ORTC,0,HH,PhaseNet,2023-01-18 15:17:52.368719,,,,,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.ORTC.00.HHN__20191224T205959Z__20191224T225959Z.mseed_192000,2019-12-24 20:59:59.998393,2019-12-24 22:59:59.998393,100.0,865,192000,single
20191224.213209.08-S-CM.ORTC.0.HH,2019-12-24 21:32:09.088393,0.54599863,S,CM,ORTC,0,HH,PhaseNet,2023-01-18 15:18:36.339659,,,,,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.ORTC.00.HHE__20191224T205959Z__20191224T225959Z.mseed_192000,2019-12-24 20:59:59.998393,2019-12-24 22:59:59.998393,100.0,909,192000,single
20191224.213210.69-S-CM.FLO2.0.HH,2019-12-24 21:32:10.698393,0.7818486,S,CM,FLO2,0,HH,PhaseNet,2023-01-18 15:18:22.723751,,,,,1.582667,-75.652667,365.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.FLO2.00.HHZ__20191224T210000Z__20191224T230000Z.mseed_192000,2019-12-24 21:00:00.018393,2019-12-24 23:00:00.018393,100.0,1068,192000,single
20191224.213223.78-P-CM.GARC.0.HH,2019-12-24 21:32:23.788393,0.3196042,P,CM,GARC,0,HH,PhaseNet,2023-01-18 15:18:31.477576,,,,,2.186667,-75.493167,1999.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.GARC.00.HHE__20191224T205959Z__20191224T225959Z.mseed_192000,2019-12-24 20:59:59.998393,2019-12-24 22:59:59.998393,100.0,2379,192000,single
20191224.213228.71-P-CM.GARC.0.HH,2019-12-24 21:32:28.718393,0.5385441,P,CM,GARC,0,HH,PhaseNet,2023-01-18 15:18:54.308645,,,,,2.186667,-75.493167,1999.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.GARC.00.HHN__20191224T205959Z__20191224T225959Z.mseed_192000,2019-12-24 20:59:59.998393,2019-12-24 22:59:59.998393,100.0,2872,192000,single
20191224.213236.44-S-CM.YOT.0.HH,2019-12-24 21:32:36.448393,0.35728434,S,CM,YOT,0,HH,PhaseNet,2023-01-18 15:19:18.914896,,,,,3.9835,-76.345,1040.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.YOT.00.HHN__20191224T210000Z__20191224T230000Z.mseed_195000,2019-12-24 21:00:00.018393,2019-12-24 23:00:00.018393,100.0,643,195000,single
20191224.213236.54-P-CM.URMC.0.HH,2019-12-24 21:32:36.548394,0.96705025,P,CM,URMC,0,HH,PhaseNet,2023-01-18 15:18:59.567620,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHZ__20191224T205959Z__20191224T225959Z.mseed_915000,2019-12-24 20:59:59.998394,2019-12-24 22:59:59.998394,100.0,2155,915000,overlap
20191224.213236.63-P-CM.URMC.0.HH,2019-12-24 21:32:36.638393,0.9681562,P,CM,URMC,0,HH,PhaseNet,2023-01-18 15:18:08.271930,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHE__20191224T205959Z__20191224T225959Z.mseed_915000,2019-12-24 20:59:59.998393,2019-12-24 22:59:59.998393,100.0,2164,915000,overlap
20191224.213236.64-P-CM.URMC.0.HH,2019-12-24 21:32:36.648393,0.89644456,P,CM,URMC,0,HH,PhaseNet,2023-01-18 15:19:43.846559,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHN__20191224T205959Z__20191224T225959Z.mseed_915000,2019-12-24 20:59:59.998393,2019-12-24 22:59:59.998393,100.0,2165,915000,overlap
20191224.213236.94-S-CM.YOT.0.HH,2019-12-24 21:32:36.948393,0.453232,S,CM,YOT,0,HH,PhaseNet,2023-01-18 15:18:23.107708,,,,,3.9835,-76.345,1040.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.YOT.00.HHE__20191224T210000Z__20191224T230000Z.mseed_195000,2019-12-24 21:00:00.018393,2019-12-24 23:00:00.018393,100.0,693,195000,single
20191224.213236.96-S-CM.YOT.0.HH,2019-12-24 21:32:36.968393,0.6188485,S,CM,YOT,0,HH,PhaseNet,2023-01-18 15:19:53.887950,,,,,3.9835,-76.345,1040.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.YOT.00.HHZ__20191224T210000Z__20191224T230000Z.mseed_195000,2019-12-24 21:00:00.018393,2019-12-24 23:00:00.018393,100.0,695,195000,single
20191224.213239.82-P-CM.FLO2.0.HH,2019-12-24 21:32:39.828393,0.5822206,P,CM,FLO2,0,HH,PhaseNet,2023-01-18 15:19:29.186950,,,,,1.582667,-75.652667,365.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.FLO2.00.HHN__20191224T210000Z__20191224T230000Z.mseed_915000,2019-12-24 21:00:00.018393,2019-12-24 23:00:00.018393,100.0,2481,915000,overlap
20191224.213240.29-S-CM.URMC.0.HH,2019-12-24 21:32:40.298394,0.77506727,S,CM,URMC,0,HH,PhaseNet,2023-01-18 15:18:59.984559,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHZ__20191224T205959Z__20191224T225959Z.mseed_915000,2019-12-24 20:59:59.998394,2019-12-24 22:59:59.998394,100.0,2530,915000,overlap
20191224.213240.30-P-CM.FLO2.0.HH,2019-12-24 21:32:40.308393,0.71636564,P,CM,FLO2,0,HH,PhaseNet,2023-01-18 15:19:27.530919,,,,,1.582667,-75.652667,365.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.FLO2.00.HHE__20191224T210000Z__20191224T230000Z.mseed_915000,2019-12-24 21:00:00.018393,2019-12-24 23:00:00.018393,100.0,2529,915000,overlap
20191224.213240.41-S-CM.URMC.0.HH,2019-12-24 21:32:40.418393,0.90535223,S,CM,URMC,0,HH,PhaseNet,2023-01-18 15:19:44.189522,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHN__20191224T205959Z__20191224T225959Z.mseed_915000,2019-12-24 20:59:59.998393,2019-12-24 22:59:59.998393,100.0,2542,915000,overlap
20191224.213240.58-S-CM.URMC.0.HH,2019-12-24 21:32:40.588393,0.5060917,S,CM,URMC,0,HH,PhaseNet,2023-01-18 15:18:08.310828,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHE__20191224T205959Z__20191224T225959Z.mseed_915000,2019-12-24 20:59:59.998393,2019-12-24 22:59:59.998393,100.0,2559,915000,overlap
20191224.213244.65-P-CM.PRA.0.HH,2019-12-24 21:32:44.658393,0.88570267,P,CM,PRA,0,HH,PhaseNet,2023-01-18 15:19:50.668515,,,,,3.713833,-74.886167,457.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.PRA.00.HHZ__20191224T210000Z__20191224T230000Z.mseed_195000,2019-12-24 21:00:00.018393,2019-12-24 23:00:00.018393,100.0,1464,195000,single
20191224.213244.65-P-CM.PRA.0.HH,2019-12-24 21:32:44.658393,0.87489015,P,CM,PRA,0,HH,PhaseNet,2023-01-18 15:17:51.398741,,,,,3.713833,-74.886167,457.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.PRA.00.HHE__20191224T210000Z__20191224T230000Z.mseed_195000,2019-12-24 21:00:00.018393,2019-12-24 23:00:00.018393,100.0,1464,195000,single
20191224.213245.00-P-CM.PRA.0.HH,2019-12-24 21:32:45.008393,0.8422059,P,CM,PRA,0,HH,PhaseNet,2023-01-18 15:19:07.546695,,,,,3.713833,-74.886167,457.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.PRA.00.HHN__20191224T210000Z__20191224T230000Z.mseed_195000,2019-12-24 21:00:00.018393,2019-12-24 23:00:00.018393,100.0,1499,195000,single
20191224.213251.74-P-CM.ORTC.0.HH,2019-12-24 21:32:51.748393,0.8021144,P,CM,ORTC,0,HH,PhaseNet,2023-01-18 15:19:52.681377,,,,,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.ORTC.00.HHZ__20191224T205959Z__20191224T225959Z.mseed_195000,2019-12-24 20:59:59.998393,2019-12-24 22:59:59.998393,100.0,2175,195000,single
20191224.213254.47-S-CM.PRA.0.HH,2019-12-24 21:32:54.478393,0.85091674,S,CM,PRA,0,HH,PhaseNet,2023-01-18 15:19:07.771325,,,,,3.713833,-74.886167,457.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.PRA.00.HHN__20191224T210000Z__20191224T230000Z.mseed_195000,2019-12-24 21:00:00.018393,2019-12-24 23:00:00.018393,100.0,2446,195000,single
20191224.213254.50-S-CM.PRA.0.HH,2019-12-24 21:32:54.508393,0.69222575,S,CM,PRA,0,HH,PhaseNet,2023-01-18 15:19:50.913209,,,,,3.713833,-74.886167,457.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.PRA.00.HHZ__20191224T210000Z__20191224T230000Z.mseed_195000,2019-12-24 21:00:00.018393,2019-12-24 23:00:00.018393,100.0,2449,195000,single
20191224.213254.51-S-CM.PRA.0.HH,2019-12-24 21:32:54.518393,0.794856,S,CM,PRA,0,HH,PhaseNet,2023-01-18 15:17:51.703277,,,,,3.713833,-74.886167,457.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.PRA.00.HHE__20191224T210000Z__20191224T230000Z.mseed_195000,2019-12-24 21:00:00.018393,2019-12-24 23:00:00.018393,100.0,2450,195000,single
20191224.213302.02-S-CM.FLO2.0.HH,2019-12-24 21:33:02.028393,0.4127387,S,CM,FLO2,0,HH,PhaseNet,2023-01-18 15:18:22.787230,,,,,1.582667,-75.652667,365.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.FLO2.00.HHZ__20191224T210000Z__20191224T230000Z.mseed_198000,2019-12-24 21:00:00.018393,2019-12-24 23:00:00.018393,100.0,201,198000,single
20191224.213302.70-P-CM.ORTC.0.HH,2019-12-24 21:33:02.708393,0.34721732,P,CM,ORTC,0,HH,PhaseNet,2023-01-18 15:19:59.946629,,,,,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.ORTC.00.HHZ__20191224T205959Z__20191224T225959Z.mseed_918000,2019-12-24 20:59:59.998393,2019-12-24 22:59:59.998393,100.0,1771,918000,overlap
20191224.213306.97-S-CM.ORTC.0.HH,2019-12-24 21:33:06.978393,0.5989886,S,CM,ORTC,0,HH,PhaseNet,2023-01-18 15:18:09.630478,,,,,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.ORTC.00.HHN__20191224T205959Z__20191224T225959Z.mseed_918000,2019-12-24 20:59:59.998393,2019-12-24 22:59:59.998393,100.0,2198,918000,overlap
20191224.213307.08-P-CM.ORTC.0.HH,2019-12-24 21:33:07.088393,0.43805072,P,CM,ORTC,0,HH,PhaseNet,2023-01-18 15:18:46.432822,,,,,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.ORTC.00.HHE__20191224T205959Z__20191224T225959Z.mseed_918000,2019-12-24 20:59:59.998393,2019-12-24 22:59:59.998393,100.0,2209,918000,overlap
