pick_id,timestamp,prob,type,network,station,location,instrument_type,author,creation_time,event_start_time,event_end_time,detection_probability,snr,station_lat,station_lon,station_elv,file_name,id,event_idx,prob_gamma
20191224.211729.93-S-CM.CLEJA.10.HN,2019-12-24 21:17:29.930000,0.56,S,CM,CLEJA,10,HN,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 21:17:27.340000,2019-12-24 21:17:30.940000,0.61,6.3,3.536269,-74.041429,749.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CLEJA/CM.CLEJA.10.HNE__20191224T210000Z__20191224T230000Z.mseed,CM.CLEJA.10.HN,32,0.00032551780044517455
20191224.211732.84-S-CM.URMC.00.HH,2019-12-24 21:17:32.848393,0.11,S,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 21:17:29.338393,2019-12-24 21:17:34.548393,0.29,7.3,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHN__20191224T205959Z__20191224T225959Z.mseed,CM.URMC.00.HH,32,0.000406905130389544
20191224.211745.38-P-CM.ORTC.00.HH,2019-12-24 21:17:45.388393,0.81,P,CM,ORTC,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 21:17:45.318393,2019-12-24 21:18:13.618393,0.96,19.7,3.909,-75.246,446.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/ORTC/CM.ORTC.00.HHZ__20191224T205959Z__20191224T225959Z.mseed,CM.ORTC.00.HH,32,0.0006203639623485591
20191224.211747.33-P-CM.CHI.00.HH,2019-12-24 21:17:47.338393,0.44,P,CM,CHI,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 21:17:46.938393,2019-12-24 21:18:13.498393,0.81,24.6,4.6295,-73.7371,3140.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CHI/CM.CHI.00.HHN__20191224T205959Z__20191224T225959Z.mseed,CM.CHI.00.HH,32,0.0007655215316410832
20191224.212230.08-P-CM.URMC.00.HH,2019-12-24 21:22:30.088393,0.76,P,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 21:22:29.948393,2019-12-24 21:22:35.028393,0.86,23.1,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHN__20191224T205959Z__20191224T225959Z.mseed,CM.URMC.00.HH,33,8.137991977191389e-05
20191224.212233.52-S-CM.URMC.00.HH,2019-12-24 21:22:33.528393,0.54,S,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 21:22:29.948393,2019-12-24 21:22:35.028393,0.86,10.6,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHN__20191224T205959Z__20191224T225959Z.mseed,CM.URMC.00.HH,33,0.00011894114273385493
20191224.212246.05-P-CM.ORTC.00.HH,2019-12-24 21:22:46.058393,0.15,P,CM,ORTC,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 21:22:45.218393,2019-12-24 21:23:10.048393,0.76,3.8,3.909,-75.246,446.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/ORTC/CM.ORTC.00.HHZ__20191224T205959Z__20191224T225959Z.mseed,CM.ORTC.00.HH,33,0.00032551780044517455
20191224.212248.60-P-CM.CHI.00.HH,2019-12-24 21:22:48.608393,0.13,P,CM,CHI,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 21:22:47.558393,2019-12-24 21:23:14.838393,0.63,5.1,4.6295,-73.7371,3140.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CHI/CM.CHI.00.HHN__20191224T205959Z__20191224T225959Z.mseed,CM.CHI.00.HH,33,0.000406905130389544
20191224.212301.93-S-CM.ORTC.00.HH,2019-12-24 21:23:01.938393,0.18,S,CM,ORTC,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 21:22:45.218393,2019-12-24 21:23:10.048393,0.76,2.7,3.909,-75.246,446.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/ORTC/CM.ORTC.00.HHZ__20191224T205959Z__20191224T225959Z.mseed,CM.ORTC.00.HH,33,0.0006203639623485591
20191224.212306.96-S-CM.CHI.00.HH,2019-12-24 21:23:06.968393,0.26,S,CM,CHI,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 21:22:47.558393,2019-12-24 21:23:14.838393,0.63,5.6,4.6295,-73.7371,3140.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CHI/CM.CHI.00.HHN__20191224T205959Z__20191224T225959Z.mseed,CM.CHI.00.HH,33,0.0007655215316410832
20191224.212554.23-P-CM.URMC.00.HH,2019-12-24 21:25:54.238393,0.86,P,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 21:25:54.188393,2019-12-24 21:25:59.768393,0.95,25.6,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHN__20191224T205959Z__20191224T225959Z.mseed,CM.URMC.00.HH,34,8.137991977191389e-05
20191224.212558.16-S-CM.URMC.00.HH,2019-12-24 21:25:58.168393,0.43,S,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 21:25:56.228393,2019-12-24 21:25:58.528393,0.15,14.2,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHN__20191224T205959Z__20191224T225959Z.mseed,CM.URMC.00.HH,34,0.00011894114273385493
20191224.212609.36-P-CM.ORTC.00.HH,2019-12-24 21:26:09.368393,0.71,P,CM,ORTC,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 21:26:09.198393,2019-12-24 21:26:30.958393,0.94,17.4,3.909,-75.246,446.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/ORTC/CM.ORTC.00.HHZ__20191224T205959Z__20191224T225959Z.mseed,CM.ORTC.00.HH,34,0.00032551780044517455
20191224.212611.47-P-CM.CHI.00.HH,2019-12-24 21:26:11.478393,0.53,P,CM,CHI,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 21:26:11.088393,2019-12-24 21:26:38.798393,0.86,20.5,4.6295,-73.7371,3140.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CHI/CM.CHI.00.HHN__20191224T205959Z__20191224T225959Z.mseed,CM.CHI.00.HH,34,0.000406905130389544
20191224.212624.63-S-CM.ORTC.00.HH,2019-12-24 21:26:24.638393,0.27,S,CM,ORTC,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 21:26:09.198393,2019-12-24 21:26:30.958393,0.94,3.0,3.909,-75.246,446.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/ORTC/CM.ORTC.00.HHZ__20191224T205959Z__20191224T225959Z.mseed,CM.ORTC.00.HH,34,0.0006203639623485591
20191224.212629.51-S-CM.CHI.00.HH,2019-12-24 21:26:29.518393,0.06,S,CM,CHI,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 21:26:11.088393,2019-12-24 21:26:38.798393,0.86,1.8,4.6295,-73.7371,3140.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CHI/CM.CHI.00.HHN__20191224T205959Z__20191224T225959Z.mseed,CM.CHI.00.HH,34,0.0007655215316410832
20191224.212620.00-P-CM.URMC.00.HH,2019-12-24 21:26:20.008393,0.18,P,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 21:26:19.978393,2019-12-24 21:26:21.138393,0.35,,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHN__20191224T205959Z__20191224T225959Z.mseed,CM.URMC.00.HH,35,8.137991977191389e-05
20191224.212620.81-S-CM.URMC.00.HH,2019-12-24 21:26:20.818393,0.5,S,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 21:26:19.978393,2019-12-24 21:26:21.138393,0.35,14.2,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHN__20191224T205959Z__20191224T225959Z.mseed,CM.URMC.00.HH,35,0.00011894114273385493
20191224.212635.00-P-CM.ORTC.00.HH,2019-12-24 21:26:35.008393,0.22,P,CM,ORTC,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 21:26:34.798393,2019-12-24 21:26:53.988393,0.87,17.4,3.909,-75.246,446.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/ORTC/CM.ORTC.00.HHZ__20191224T205959Z__20191224T225959Z.mseed,CM.ORTC.00.HH,35,0.00032551780044517455
20191224.212650.01-S-CM.ORTC.00.HH,2019-12-24 21:26:50.018393,0.22,S,CM,ORTC,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 21:26:34.798393,2019-12-24 21:26:53.988393,0.87,3.0,3.909,-75.246,446.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/ORTC/CM.ORTC.00.HHZ__20191224T205959Z__20191224T225959Z.mseed,CM.ORTC.00.HH,35,0.000406905130389544
20191224.212653.66-S-CM.CHI.00.HH,2019-12-24 21:26:53.668393,0.02,S,CM,CHI,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 21:26:40.768393,2019-12-24 21:26:53.988393,0.23,1.8,4.6295,-73.7371,3140.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CHI/CM.CHI.00.HHN__20191224T205959Z__20191224T225959Z.mseed,CM.CHI.00.HH,35,0.0006203639623485591
20191224.213453.66-P-CM.URMC.00.HH,2019-12-24 21:34:53.668393,0.82,P,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 21:34:53.578393,2019-12-24 21:34:59.328393,0.92,22.8,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHN__20191224T205959Z__20191224T225959Z.mseed,CM.URMC.00.HH,36,8.137991977191389e-05
20191224.213457.64-S-CM.URMC.00.HH,2019-12-24 21:34:57.648393,0.64,S,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 21:34:53.578393,2019-12-24 21:34:59.328393,0.92,15.6,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHN__20191224T205959Z__20191224T225959Z.mseed,CM.URMC.00.HH,36,0.00011894114273385493
20191224.213508.89-P-CM.ORTC.00.HH,2019-12-24 21:35:08.898393,0.69,P,CM,ORTC,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 21:35:08.688393,2019-12-24 21:35:30.248393,0.98,14.1,3.909,-75.246,446.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/ORTC/CM.ORTC.00.HHZ__20191224T205959Z__20191224T225959Z.mseed,CM.ORTC.00.HH,36,0.00032551780044517455
20191224.213511.00-P-CM.CHI.00.HH,2019-12-24 21:35:11.008393,0.54,P,CM,CHI,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 21:35:10.868393,2019-12-24 21:35:37.528393,0.93,3.3,4.6295,-73.7371,3140.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CHI/CM.CHI.00.HHN__20191224T205959Z__20191224T225959Z.mseed,CM.CHI.00.HH,36,0.000406905130389544
20191224.213523.89-S-CM.ORTC.00.HH,2019-12-24 21:35:23.898393,0.55,S,CM,ORTC,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 21:35:08.688393,2019-12-24 21:35:30.248393,0.98,4.7,3.909,-75.246,446.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/ORTC/CM.ORTC.00.HHZ__20191224T205959Z__20191224T225959Z.mseed,CM.ORTC.00.HH,36,0.0006203639623485591
20191224.213529.73-S-CM.CHI.00.HH,2019-12-24 21:35:29.738393,0.28,S,CM,CHI,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 21:35:10.868393,2019-12-24 21:35:37.528393,0.93,1.8,4.6295,-73.7371,3140.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CHI/CM.CHI.00.HHN__20191224T205959Z__20191224T225959Z.mseed,CM.CHI.00.HH,36,0.0007655215316410832
20191224.213834.56-P-CM.URMC.00.HH,2019-12-24 21:38:34.568393,0.63,P,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 21:38:34.448393,2019-12-24 21:38:39.408393,0.35,23.5,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHN__20191224T205959Z__20191224T225959Z.mseed,CM.URMC.00.HH,37,8.137991977191389e-05
20191224.213838.10-S-CM.URMC.00.HH,2019-12-24 21:38:38.108393,0.35,S,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 21:38:34.448393,2019-12-24 21:38:39.408393,0.35,11.4,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHN__20191224T205959Z__20191224T225959Z.mseed,CM.URMC.00.HH,37,0.00011894114273385493
20191224.213850.44-P-CM.ORTC.00.HH,2019-12-24 21:38:50.448393,0.68,P,CM,ORTC,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 21:38:50.298393,2019-12-24 21:39:18.848393,0.79,13.4,3.909,-75.246,446.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/ORTC/CM.ORTC.00.HHZ__20191224T205959Z__20191224T225959Z.mseed,CM.ORTC.00.HH,37,0.00032551780044517455
20191224.213852.47-P-CM.CHI.00.HH,2019-12-24 21:38:52.478393,0.44,P,CM,CHI,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 21:38:52.018393,2019-12-24 21:39:18.648393,0.74,15.2,4.6295,-73.7371,3140.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CHI/CM.CHI.00.HHN__20191224T205959Z__20191224T225959Z.mseed,CM.CHI.00.HH,37,0.000406905130389544
20191224.213905.89-S-CM.ORTC.00.HH,2019-12-24 21:39:05.898393,0.06,S,CM,ORTC,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 21:38:50.298393,2019-12-24 21:39:18.848393,0.79,1.6,3.909,-75.246,446.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/ORTC/CM.ORTC.00.HHZ__20191224T205959Z__20191224T225959Z.mseed,CM.ORTC.00.HH,37,0.0006203639623485591
20191224.213910.85-S-CM.CHI.00.HH,2019-12-24 21:39:10.858393,0.28,S,CM,CHI,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 21:38:52.018393,2019-12-24 21:39:18.648393,0.74,4.7,4.6295,-73.7371,3140.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CHI/CM.CHI.00.HHN__20191224T205959Z__20191224T225959Z.mseed,CM.CHI.00.HH,37,0.0007655215316410832
20191224.214436.38-P-CM.URMC.00.HH,2019-12-24 21:44:36.388393,0.81,P,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 21:44:36.298393,2019-12-24 21:44:42.058393,0.86,17.2,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHN__20191224T205959Z__20191224T225959Z.mseed,CM.URMC.00.HH,38,8.137991977191389e-05
20191224.214440.03-S-CM.URMC.00.HH,2019-12-24 21:44:40.038393,0.4,S,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 21:44:36.298393,2019-12-24 21:44:42.058393,0.86,8.7,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHN__20191224T205959Z__20191224T225959Z.mseed,CM.URMC.00.HH,38,0.00011894114273385493
20191224.214453.97-P-CM.CHI.00.HH,2019-12-24 21:44:53.978393,0.21,P,CM,CHI,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 21:44:53.988393,2019-12-24 21:45:22.108393,0.71,2.9,4.6295,-73.7371,3140.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CHI/CM.CHI.00.HHN__20191224T205959Z__20191224T225959Z.mseed,CM.CHI.00.HH,38,0.00032551780044517455
20191224.214453.98-P-CM.ORTC.00.HH,2019-12-24 21:44:53.988393,0.24,P,CM,ORTC,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 21:44:52.798393,2019-12-24 21:45:20.868393,0.7,1.9,3.909,-75.246,446.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/ORTC/CM.ORTC.00.HHZ__20191224T205959Z__20191224T225959Z.mseed,CM.ORTC.00.HH,38,0.000406905130389544
20191224.214512.56-S-CM.ORTC.00.HH,2019-12-24 21:45:12.568393,0.42,S,CM,ORTC,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 21:44:52.798393,2019-12-24 21:45:20.868393,0.7,6.3,3.909,-75.246,446.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/ORTC/CM.ORTC.00.HHZ__20191224T205959Z__20191224T225959Z.mseed,CM.ORTC.00.HH,38,0.0006203639623485591
20191224.214513.49-S-CM.CHI.00.HH,2019-12-24 21:45:13.498393,0.26,S,CM,CHI,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 21:44:53.988393,2019-12-24 21:45:22.108393,0.71,3.6,4.6295,-73.7371,3140.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CHI/CM.CHI.00.HHN__20191224T205959Z__20191224T225959Z.mseed,CM.CHI.00.HH,38,0.0007655215316410832
20191224.214907.68-P-CM.URMC.00.HH,2019-12-24 21:49:07.688393,0.19,P,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 21:49:07.498393,2019-12-24 21:49:14.788393,0.47,11.0,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHN__20191224T205959Z__20191224T225959Z.mseed,CM.URMC.00.HH,39,8.137991977191389e-05
20191224.214912.72-S-CM.URMC.00.HH,2019-12-24 21:49:12.728393,0.53,S,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 21:49:07.498393,2019-12-24 21:49:14.788393,0.47,11.5,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHN__20191224T205959Z__20191224T225959Z.mseed,CM.URMC.00.HH,39,0.00011894114273385493
20191224.214923.87-P-CM.ORTC.00.HH,2019-12-24 21:49:23.878393,0.78,P,CM,ORTC,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 21:49:23.808393,2019-12-24 21:49:45.548393,0.98,12.2,3.909,-75.246,446.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/ORTC/CM.ORTC.00.HHZ__20191224T205959Z__20191224T225959Z.mseed,CM.ORTC.00.HH,39,0.00032551780044517455
20191224.214926.31-P-CM.CHI.00.HH,2019-12-24 21:49:26.318393,0.06,P,CM,CHI,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 21:49:25.838393,2019-12-24 21:49:53.778393,0.19,2.5,4.6295,-73.7371,3140.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CHI/CM.CHI.00.HHN__20191224T205959Z__20191224T225959Z.mseed,CM.CHI.00.HH,39,0.000406905130389544
20191224.214939.14-S-CM.ORTC.00.HH,2019-12-24 21:49:39.148393,0.58,S,CM,ORTC,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 21:49:23.808393,2019-12-24 21:49:45.548393,0.98,8.3,3.909,-75.246,446.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/ORTC/CM.ORTC.00.HHZ__20191224T205959Z__20191224T225959Z.mseed,CM.ORTC.00.HH,39,0.0006203639623485591
20191224.214946.16-S-CM.CHI.00.HH,2019-12-24 21:49:46.168393,0.02,S,CM,CHI,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 21:49:25.838393,2019-12-24 21:49:53.778393,0.19,1.2,4.6295,-73.7371,3140.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CHI/CM.CHI.00.HHN__20191224T205959Z__20191224T225959Z.mseed,CM.CHI.00.HH,39,0.0007655215316410832
20191224.215437.69-P-CM.CLEJA.10.HN,2019-12-24 21:54:37.690000,0.84,P,CM,CLEJA,10,HN,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 21:54:37.600000,2019-12-24 21:54:40.840000,0.64,29.8,3.536269,-74.041429,749.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CLEJA/CM.CLEJA.10.HNE__20191224T210000Z__20191224T230000Z.mseed,CM.CLEJA.10.HN,40,8.137991977191389e-05
20191224.215439.92-S-CM.CLEJA.10.HN,2019-12-24 21:54:39.920000,0.62,S,CM,CLEJA,10,HN,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 21:54:37.600000,2019-12-24 21:54:40.840000,0.64,9.1,3.536269,-74.041429,749.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CLEJA/CM.CLEJA.10.HNE__20191224T210000Z__20191224T230000Z.mseed,CM.CLEJA.10.HN,40,0.00011894114273385493
20191224.215440.32-P-CM.URMC.00.HH,2019-12-24 21:54:40.328393,0.62,P,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 21:54:40.228393,2019-12-24 21:54:46.368393,0.49,26.1,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHN__20191224T205959Z__20191224T225959Z.mseed,CM.URMC.00.HH,40,0.00032551780044517455
20191224.215444.46-S-CM.URMC.00.HH,2019-12-24 21:54:44.468393,0.16,S,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 21:54:40.228393,2019-12-24 21:54:46.368393,0.49,8.8,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHN__20191224T205959Z__20191224T225959Z.mseed,CM.URMC.00.HH,40,0.000406905130389544
20191224.215455.82-P-CM.ORTC.00.HH,2019-12-24 21:54:55.828393,0.75,P,CM,ORTC,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 21:54:55.678393,2019-12-24 21:55:18.628393,0.94,13.2,3.909,-75.246,446.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/ORTC/CM.ORTC.00.HHZ__20191224T205959Z__20191224T225959Z.mseed,CM.ORTC.00.HH,40,0.0006203639623485591
20191224.215457.46-P-CM.CHI.00.HH,2019-12-24 21:54:57.468393,0.57,P,CM,CHI,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 21:54:57.268393,2019-12-24 21:55:23.818393,0.94,14.9,4.6295,-73.7371,3140.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CHI/CM.CHI.00.HHN__20191224T205959Z__20191224T225959Z.mseed,CM.CHI.00.HH,40,0.0007655215316410832
20191224.215511.40-S-CM.ORTC.00.HH,2019-12-24 21:55:11.408393,0.3,S,CM,ORTC,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 21:54:55.678393,2019-12-24 21:55:18.628393,0.94,3.4,3.909,-75.246,446.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/ORTC/CM.ORTC.00.HHZ__20191224T205959Z__20191224T225959Z.mseed,CM.ORTC.00.HH,40,7.80677613353015e-05
20191224.220538.49-P-CM.CLEJA.10.HN,2019-12-24 22:05:38.490000,0.75,P,CM,CLEJA,10,HN,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 22:05:38.340000,2019-12-24 22:05:42.690000,0.48,40.8,3.536269,-74.041429,749.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CLEJA/CM.CLEJA.10.HNE__20191224T210000Z__20191224T230000Z.mseed,CM.CLEJA.10.HN,41,8.137991977191389e-05
20191224.220540.42-P-CM.URMC.00.HH,2019-12-24 22:05:40.428393,0.71,P,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 22:05:40.288393,2019-12-24 22:05:46.298393,0.32,35.2,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHN__20191224T205959Z__20191224T225959Z.mseed,CM.URMC.00.HH,41,0.00011894114273385493
20191224.220541.25-S-CM.CLEJA.10.HN,2019-12-24 22:05:41.250000,0.24,S,CM,CLEJA,10,HN,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 22:05:38.340000,2019-12-24 22:05:42.690000,0.48,5.3,3.536269,-74.041429,749.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CLEJA/CM.CLEJA.10.HNE__20191224T210000Z__20191224T230000Z.mseed,CM.CLEJA.10.HN,41,0.00032551780044517455
20191224.220544.64-S-CM.URMC.00.HH,2019-12-24 22:05:44.648393,0.24,S,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 22:05:40.288393,2019-12-24 22:05:46.298393,0.32,7.2,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHN__20191224T205959Z__20191224T225959Z.mseed,CM.URMC.00.HH,41,0.000406905130389544
20191224.220555.92-P-CM.ORTC.00.HH,2019-12-24 22:05:55.928393,0.85,P,CM,ORTC,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 22:05:55.808393,2019-12-24 22:06:17.658393,0.98,21.1,3.909,-75.246,446.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/ORTC/CM.ORTC.00.HHZ__20191224T205959Z__20191224T225959Z.mseed,CM.ORTC.00.HH,41,0.0006203639623485591
20191224.220557.97-P-CM.CHI.00.HH,2019-12-24 22:05:57.978393,0.86,P,CM,CHI,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 22:05:57.828393,2019-12-24 22:06:22.668393,0.94,24.3,4.6295,-73.7371,3140.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CHI/CM.CHI.00.HHN__20191224T205959Z__20191224T225959Z.mseed,CM.CHI.00.HH,41,0.0007655215316410832
20191224.220611.27-S-CM.ORTC.00.HH,2019-12-24 22:06:11.278393,0.54,S,CM,ORTC,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 22:05:55.808393,2019-12-24 22:06:17.658393,0.98,5.4,3.909,-75.246,446.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/ORTC/CM.ORTC.00.HHZ__20191224T205959Z__20191224T225959Z.mseed,CM.ORTC.00.HH,41,7.80677613353015e-05
20191224.220614.28-S-CM.CHI.00.HH,2019-12-24 22:06:14.288393,0.27,S,CM,CHI,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 22:05:57.828393,2019-12-24 22:06:22.668393,0.94,3.0,4.6295,-73.7371,3140.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CHI/CM.CHI.00.HHN__20191224T205959Z__20191224T225959Z.mseed,CM.CHI.00.HH,41,0.0005467801144282895
